Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,30,0.5,0.9,0.2,0.4,5.5,7.5,Malayan Black Bug,"Raise the water level for 2–3 days, flood fields to reduce eggs, and plow after harvest.",Metarhizium anisopliae
Rice crops,12,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,13,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,14,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,15,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,16,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,17,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,18,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,19,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,20,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,21,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,22,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,23,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,24,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,25,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,26,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,27,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,28,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,29,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,30,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,31,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,32,0.7,0.8,0.3,0.4,5.6,7.3,Dark Headed Borer,"Use resistant varieties, manage eggs and larvae through physical, cultural, and biological controls, optimize irrigation, ensure proper planting timing, and apply nitrogen fertilizer","Chlorantraniliprole, flubendiamide, and fipronil"
Rice crops,18,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,19,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,20,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,21,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,22,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,23,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,24,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,25,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,26,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,27,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,28,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,29,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,30,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,31,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,32,0.8,0.82,0.18,0.3,5,6,"Brown Plant Hopper, Nilaparvata lugens","Manage planthopper threats by removing weeds, using resistant varieties, monitoring regularly with scouting or light traps, and avoiding indiscriminate insecticide use to preserve natural enemies.",Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) Methyl demeton 25 EC 1000 ml/ha (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,13,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,14,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,15,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,16,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,17,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
Rice crops,18,0.71,0.8,0.2,0.5,5.6,7,"White Backed Plant Hopper, Sogatella furcifera","Reduce brown and white-backed planthopper infestations through controlled irrigation, moderate nitrogen use, synchronous planting, resistant varieties, and strategic spacing.",Phosphamidon 40 SL 1000 ml/ha (or) Carbofuran 3 G 17.5 kg/ha (or) Dichlorvos 76 WSC 350 ml/ ha.
